"name","initialValue","samplerVariance","priorMean","priorSD","priorDist","isConstant"
"g0",-1.9156,0.5,0,10,"Cauchy",0
"g1",0,0.5,0,2.5,"Cauchy",1
"g2",0,0.5,0,2.5,"Cauchy",1
"g3",0,0.5,0,2.5,"Cauchy",1
"g4",0,0.5,0,2.5,"Cauchy",1
"g5",0,0.5,0,2.5,"Cauchy",1
"g6",0,0.5,0,2.5,"Cauchy",1
"e0",-2.47543,0.5,0,10,"Cauchy",0
"e1",0,0.5,0,2.5,"Cauchy",1
"e2",0,0.5,0,2.5,"Cauchy",1
"e3",0,0.5,0,2.5,"Cauchy",1
"e4",0,0.5,0,2.5,"Cauchy",1
"e5",0,0.5,0,2.5,"Cauchy",1
"e6",0,0.5,0,2.5,"Cauchy",1
